ano;sigla_uf;id_municipio;numero_obitos
2001;SE;2800704;38
2001;SE;2801009;58
2001;SE;2801108;16
2001;SE;2801207;88
2001;SE;2801306;155
2001;SE;2801405;100
2001;SE;2801504;72
2001;SE;2801603;44
2001;SE;2801702;88
2001;SE;2801900;17
2001;SE;2802007;15
2001;SE;2802106;413
2001;SE;2802205;25
2001;SE;2802304;42
2001;SE;2802403;32
2001;SE;2802502;9
2001;SE;2802601;15
2001;SE;2802700;55
2001;SE;2802809;51
2001;SE;2802908;358
2001;SE;2803005;106
2001;SE;2803104;21
2001;SE;2803203;133
2001;SE;2803302;113
2001;SE;2803401;87
2001;SE;2803500;531
2001;SE;2803609;141
2001;SE;2803708;34
2001;SE;2803807;14
2001;SE;2803906;73
2001;SE;2804003;93
2001;SE;2804102;56
2001;SE;2804201;43
2001;SE;2804300;31
2001;SE;2804409;130
2001;SE;2804458;35
2001;SE;2804508;119
2001;SE;2804607;164
2001;SE;2804706;18
2001;SE;2804805;526
2001;SE;2804904;48
2001;SE;2805000;16
2001;SE;2805109;57
2001;SE;2805208;14
2001;SE;2805307;28
2001;SE;2805406;102
2001;SE;2805505;105
2001;SE;2805604;127
2001;SE;2805703;203
2001;SE;2805802;102
2001;SE;2805901;50
2001;SE;2806008;86
2001;SE;2806107;33
2001;SE;2806206;89
2001;SE;2806305;63
2001;SE;2806404;27
2001;SE;2806503;11
2001;SE;2806602;43
2001;SE;2806701;369
2001;SE;2806800;38
2001;SE;2806909;9
2001;SE;2807006;19
2001;SE;2807105;252
2001;SE;2807204;40
2001;SE;2807303;13
2001;SE;2807402;180
2001;SE;2807501;53
2001;SE;2807600;93
2000;RR;1400000;3
2000;RR;1400027;44
2000;RR;1400050;75
2000;RR;1400100;858
2000;RR;1400159;36
2000;RR;1400175;27
2000;RR;1400209;59
2000;RR;1400233;8
2000;RR;1400282;6
2000;RR;1400308;47
2000;RR;1400407;34
2000;RR;1400456;26
2000;RR;1400472;43
2000;RR;1400506;11
2000;RR;1400605;17
2000;RR;1400704;35
1998;SP;3500000;49
1998;SP;3500105;240
1998;SP;3500204;13
1998;SP;3500303;201
1998;SP;3500402;51
1998;SP;3500501;128
1998;SP;3500550;19
1998;SP;3500600;17
1998;SP;3500709;223
1998;SP;3500758;27
1998;SP;3500808;33
1998;SP;3500907;17
1998;SP;3501004;76
1998;SP;3501103;29
1998;SP;3501152;72
1998;SP;3501202;33
1998;SP;3501301;131
1998;SP;3501400;21
1998;SP;3501509;32
1998;SP;3501608;1093
1998;SP;3501707;125
1998;SP;3501806;55
1998;SP;3501905;477
1998;SP;3502002;14
1998;SP;3502101;381
1998;SP;3502200;124
1998;SP;3502309;23
1998;SP;3502408;24
1998;SP;3502507;304
1998;SP;3502606;36
1998;SP;3502705;187
1998;SP;3502754;62
1998;SP;3502804;1191
1998;SP;3502903;132
1998;SP;3503000;25
1998;SP;3503109;32
1998;SP;3503158;20
1998;SP;3503208;1290
1998;SP;3503307;637
1998;SP;3503356;15
1998;SP;3503406;55
1998;SP;3503505;31
1998;SP;3503604;39
1998;SP;3503703;58
1998;SP;3503802;157
1998;SP;3503901;323
1998;SP;3503950;17
1998;SP;3504008;663
1998;SP;3504107;719
1998;SP;3504206;79
1998;SP;3504305;38
1998;SP;3504404;64
1998;SP;3504503;547
1998;SP;3504602;42
1998;SP;3504701;9
1998;SP;3504800;51
1998;SP;3504909;53
1998;SP;3505005;25
1998;SP;3505104;45
1998;SP;3505203;213
1998;SP;3505302;181
1998;SP;3505351;33
1998;SP;3505401;62
1998;SP;3505500;860
1998;SP;3505609;121
1998;SP;3505708;1030
1998;SP;3505807;107
1998;SP;3505906;321
1998;SP;3506003;2032
1998;SP;3506102;472
1998;SP;3506201;11
1998;SP;3506300;112
1998;SP;3506359;158
1998;SP;3506409;34
1998;SP;3506508;529
1998;SP;3506607;158
1998;SP;3506706;76
1998;SP;3506805;56
1998;SP;3506904;50
1998;SP;3507001;211
1998;SP;3507100;81
1998;SP;3507159;10
1998;SP;3507209;6
1998;SP;3507308;19
1998;SP;3507407;79
1998;SP;3507456;20
1998;SP;3507506;669
1998;SP;3507605;913
1998;SP;3507704;34
1998;SP;3507753;11
1998;SP;3507803;103
1998;SP;3507902;122
1998;SP;3508009;147
1998;SP;3508108;97
1998;SP;3508207;21
1998;SP;3508306;43
1998;SP;3508405;158
1998;SP;3508504;531
1998;SP;3508603;186
1998;SP;3508702;150
1998;SP;3508801;143
1998;SP;3508900;20
1998;SP;3509007;275
1998;SP;3509106;23
1998;SP;3509205;259
1998;SP;3509254;167
1998;SP;3509304;58
1998;SP;3509403;138
1998;SP;3509452;33
1998;SP;3509502;6033
1998;SP;3509601;362
1998;SP;3509700;312
1998;SP;3509809;25
1998;SP;3509908;69
1998;SP;3509957;24
1998;SP;3510005;185
1998;SP;3510104;24
1998;SP;3510153;21
1998;SP;3510203;326
1998;SP;3510302;69
1998;SP;3510401;254
1998;SP;3510500;507
1998;SP;3510609;1557
1998;SP;3510708;95
1998;SP;3510807;246
1998;SP;3510906;19
1998;SP;3511003;92
1998;SP;3511102;796
1998;SP;3511201;46
1998;SP;3511300;47
1998;SP;3511409;109
1998;SP;3511508;155
1998;SP;3511607;86
1998;SP;3511706;89
1998;SP;3511904;28
1998;SP;3512001;114
1998;SP;3512100;29
1998;SP;3512209;145
1998;SP;3512308;120
1998;SP;3512407;101
1998;SP;3512506;22
1998;SP;3512605;30
1998;SP;3512704;24
1998;SP;3512803;261
1998;SP;3512902;53
1998;SP;3513009;849
1998;SP;3513108;157
1998;SP;3513207;28
1998;SP;3513306;13
1998;SP;3513405;545
1998;SP;3513504;643
1998;SP;3513603;146
1998;SP;3513702;192
1998;SP;3513801;2073
1998;SP;3513850;15
1998;SP;3513900;78
1998;SP;3514007;39
1998;SP;3514106;186
1998;SP;3514205;10
1998;SP;3514304;66
1998;SP;3514403;313
1998;SP;3514502;91
1998;SP;3514601;23
1998;SP;3514700;32
1998;SP;3514809;113
1998;SP;3514908;78
1998;SP;3514924;22
1998;SP;3514957;16
1998;SP;3515004;1084
1998;SP;3515103;329
1998;SP;3515129;17
1998;SP;3515152;39
1998;SP;3515186;317
1998;SP;3515194;22
1998;SP;3515202;41
1998;SP;3515301;11
1998;SP;3515350;41
1998;SP;3515400;141
1998;SP;3515509;358
1998;SP;3515608;38
1998;SP;3515657;10
1998;SP;3515707;713
1998;SP;3515806;14
1998;SP;3515905;11
1998;SP;3516002;77
1998;SP;3516101;23
1998;SP;3516200;1599
1998;SP;3516309;658
1998;SP;3516408;734
1998;SP;3516507;9
1998;SP;3516606;60
1998;SP;3516705;338
1998;SP;3516804;24
1998;SP;3516853;18
1998;SP;3516903;71
1998;SP;3517000;81
1998;SP;3517109;21
1998;SP;3517208;53
1998;SP;3517307;27
1998;SP;3517406;230
1998;SP;3517505;63
1998;SP;3517604;139
1998;SP;3517703;117
1998;SP;3517802;57
1998;SP;3517901;55
1998;SP;3518008;15
1998;SP;3518107;44
1998;SP;3518206;167
1998;SP;3518305;166
1998;SP;3518404;782
1998;SP;3518503;57
1998;SP;3518602;187
1998;SP;3518701;1728
1998;SP;3518800;5965
1998;SP;3518859;40
1998;SP;3518909;39
1998;SP;3519006;46
1998;SP;3519055;22
1998;SP;3519071;659
1998;SP;3519105;61
1998;SP;3519204;41
1998;SP;3519253;18
1998;SP;3519303;145
1998;SP;3519402;69
1998;SP;3519501;32
1998;SP;3519600;313
1998;SP;3519709;357
1998;SP;3519808;37
1998;SP;3519907;57
1998;SP;3520004;149
1998;SP;3520103;193
1998;SP;3520202;44
1998;SP;3520301;213
1998;SP;3520400;100
1998;SP;3520426;32
1998;SP;3520442;88
1998;SP;3520509;744
1998;SP;3520608;32
1998;SP;3520707;30
1998;SP;3520806;29
1998;SP;3520905;87
1998;SP;3521002;90
1998;SP;3521101;21
1998;SP;3521150;12
1998;SP;3521200;27
1998;SP;3521309;64
1998;SP;3521408;97
1998;SP;3521507;44
1998;SP;3521606;57
1998;SP;3521705;105
1998;SP;3521804;147
1998;SP;3521903;89
1998;SP;3522000;18
1998;SP;3522109;487
1998;SP;3522158;25
1998;SP;3522208;721
1998;SP;3522307;847
1998;SP;3522406;587
1998;SP;3522505;731
1998;SP;3522604;473
1998;SP;3522653;22
1998;SP;3522703;238
1998;SP;3522802;122
1998;SP;3522901;75
1998;SP;3523008;35
1998;SP;3523107;1274
1998;SP;3523206;343
1998;SP;3523305;70
1998;SP;3523404;472
1998;SP;3523503;104
1998;SP;3523602;88
1998;SP;3523701;25
1998;SP;3523800;55
1998;SP;3523909;822
1998;SP;3524006;120
1998;SP;3524105;242
1998;SP;3524204;46
1998;SP;3524303;473
1998;SP;3524402;1181
1998;SP;3524501;24
1998;SP;3524600;92
1998;SP;3524709;176
1998;SP;3524808;262
1998;SP;3524907;22
1998;SP;3525003;415
1998;SP;3525102;159
1998;SP;3525201;95
1998;SP;3525300;760
1998;SP;3525409;22
1998;SP;3525508;88
1998;SP;3525607;20
1998;SP;3525706;154
1998;SP;3525805;31
1998;SP;3525854;12
1998;SP;3525904;2249
1998;SP;3526001;131
1998;SP;3526100;155
1998;SP;3526209;173
1998;SP;3526308;50
1998;SP;3526407;147
1998;SP;3526506;32
1998;SP;3526605;30
1998;SP;3526704;504
1998;SP;3526803;304
1998;SP;3526902;1386
1998;SP;3527009;30
1998;SP;3527108;529
1998;SP;3527207;608
1998;SP;3527256;11
1998;SP;3527306;118
1998;SP;3527405;147
1998;SP;3527504;20
1998;SP;3527603;23
1998;SP;3527702;32
1998;SP;3527801;31
1998;SP;3527900;13
1998;SP;3528007;82
1998;SP;3528106;54
1998;SP;3528205;17
1998;SP;3528304;21
1998;SP;3528403;275
1998;SP;3528502;414
1998;SP;3528601;57
1998;SP;3528700;14
1998;SP;3528809;69
1998;SP;3528858;8
1998;SP;3528908;29
1998;SP;3529005;1169
1998;SP;3529104;15
1998;SP;3529203;161
1998;SP;3529302;385
1998;SP;3529401;1833
1998;SP;3529500;21
1998;SP;3529609;30
1998;SP;3529658;21
1998;SP;3529708;136
1998;SP;3529807;84
1998;SP;3529906;150
1998;SP;3530003;18
1998;SP;3530102;184
1998;SP;3530201;117
1998;SP;3530300;294
1998;SP;3530409;25
1998;SP;3530508;449
1998;SP;3530607;1993
1998;SP;3530706;718
1998;SP;3530805;562
1998;SP;3530904;27
1998;SP;3531001;10
1998;SP;3531100;274
1998;SP;3531209;47
1998;SP;3531308;298
1998;SP;3531407;128
1998;SP;3531506;132
1998;SP;3531605;32
1998;SP;3531704;22
1998;SP;3531803;189
1998;SP;3531902;131
1998;SP;3532009;58
1998;SP;3532058;16
1998;SP;3532108;30
1998;SP;3532157;10
1998;SP;3532207;26
1998;SP;3532306;50
1998;SP;3532405;100
1998;SP;3532504;78
1998;SP;3532603;86
1998;SP;3532702;24
1998;SP;3532801;33
1998;SP;3532827;37
1998;SP;3532843;16
1998;SP;3532868;5
1998;SP;3532900;45
1998;SP;3533007;106
1998;SP;3533106;11
1998;SP;3533205;12
1998;SP;3533254;13
1998;SP;3533304;17
1998;SP;3533403;235
1998;SP;3533502;218
1998;SP;3533601;43
1998;SP;3533700;35
1998;SP;3533809;15
1998;SP;3533908;343
1998;SP;3534005;29
1998;SP;3534104;43
1998;SP;3534203;16
1998;SP;3534302;193
1998;SP;3534401;3799
1998;SP;3534500;8
1998;SP;3534609;213
1998;SP;3534708;646
1998;SP;3534757;32
1998;SP;3534807;51
1998;SP;3534906;74
1998;SP;3535002;59
1998;SP;3535101;44
1998;SP;3535200;69
1998;SP;3535309;140
1998;SP;3535408;79
1998;SP;3535507;267
1998;SP;3535606;102
1998;SP;3535705;26
1998;SP;3535804;83
1998;SP;3535903;21
1998;SP;3536000;61
1998;SP;3536109;28
1998;SP;3536208;123
1998;SP;3536257;12
1998;SP;3536307;58
1998;SP;3536406;26
1998;SP;3536505;219
1998;SP;3536570;7
1998;SP;3536604;67
1998;SP;3536703;244
1998;SP;3536802;43
1998;SP;3536901;12
1998;SP;3537008;83
1998;SP;3537107;221
1998;SP;3537156;12
1998;SP;3537206;55
1998;SP;3537305;390
1998;SP;3537404;155
1998;SP;3537503;43
1998;SP;3537602;333
1998;SP;3537701;32
1998;SP;3537800;306
1998;SP;3537909;137
1998;SP;3538006;740
1998;SP;3538105;108
1998;SP;3538204;59
1998;SP;3538303;26
1998;SP;3538501;132
1998;SP;3538600;189
1998;SP;3538709;2122
1998;SP;3538808;198
1998;SP;3538907;154
1998;SP;3539004;53
1998;SP;3539103;58
1998;SP;3539202;141
1998;SP;3539301;466
1998;SP;3539400;66
1998;SP;3539509;144
1998;SP;3539608;23
1998;SP;3539707;18
1998;SP;3539806;513
1998;SP;3539905;42
1998;SP;3540002;129
1998;SP;3540101;25
1998;SP;3540200;162
1998;SP;3540259;15
1998;SP;3540309;11
1998;SP;3540408;38
1998;SP;3540507;48
1998;SP;3540606;288
1998;SP;3540705;278
1998;SP;3540754;77
1998;SP;3540804;75
1998;SP;3540853;12
1998;SP;3540903;48
1998;SP;3541000;1369
1998;SP;3541059;24
1998;SP;3541109;30
1998;SP;3541208;101
1998;SP;3541307;252
1998;SP;3541406;1118
1998;SP;3541505;230
1998;SP;3541604;223
1998;SP;3541653;17
1998;SP;3541703;52
1998;SP;3541802;12
1998;SP;3541901;73
1998;SP;3542008;32
1998;SP;3542107;63
1998;SP;3542206;206
1998;SP;3542305;27
1998;SP;3542404;107
1998;SP;3542503;41
1998;SP;3542602;343
1998;SP;3542701;28
1998;SP;3542800;22
1998;SP;3542909;66
1998;SP;3543006;119
1998;SP;3543105;13
1998;SP;3543204;28
1998;SP;3543238;13
1998;SP;3543253;38
1998;SP;3543303;584
1998;SP;3543402;3136
1998;SP;3543501;67
1998;SP;3543600;33
1998;SP;3543709;88
1998;SP;3543808;85
1998;SP;3543907;1146
1998;SP;3544004;130
1998;SP;3544103;223
1998;SP;3544202;59
1998;SP;3544251;72
1998;SP;3544301;34
1998;SP;3544400;17
1998;SP;3544509;16
1998;SP;3544608;37
1998;SP;3544707;18
1998;SP;3544806;43
1998;SP;3544905;48
1998;SP;3545001;104
1998;SP;3545100;24
1998;SP;3545159;38
1998;SP;3545209;507
1998;SP;3545308;211
1998;SP;3545407;78
1998;SP;3545506;12
1998;SP;3545605;92
1998;SP;3545704;48
1998;SP;3545803;827
1998;SP;3546009;73
1998;SP;3546108;9
1998;SP;3546207;14
1998;SP;3546256;8
1998;SP;3546306;182
1998;SP;3546405;260
1998;SP;3546504;20
1998;SP;3546603;175
1998;SP;3546702;68
1998;SP;3546801;308
1998;SP;3546900;37
1998;SP;3547007;25
1998;SP;3547106;16
1998;SP;3547205;13
1998;SP;3547304;243
1998;SP;3547403;17
1998;SP;3547502;216
1998;SP;3547601;139
1998;SP;3547650;11
1998;SP;3547700;162
1998;SP;3547809;4170
1998;SP;3547908;55
1998;SP;3548005;107
1998;SP;3548054;35
1998;SP;3548104;32
1998;SP;3548203;37
1998;SP;3548302;8
1998;SP;3548401;28
1998;SP;3548500;4074
1998;SP;3548609;79
1998;SP;3548708;3589
1998;SP;3548807;1355
1998;SP;3548906;1252
1998;SP;3549003;14
1998;SP;3549102;601
1998;SP;3549201;12
1998;SP;3549250;10
1998;SP;3549300;9
1998;SP;3549409;273
1998;SP;3549508;50
1998;SP;3549607;27
1998;SP;3549706;340
1998;SP;3549805;2130
1998;SP;3549904;2668
1998;SP;3549953;66
1998;SP;3550001;80
1998;SP;3550100;248
1998;SP;3550209;192
1998;SP;3550308;68044
1998;SP;3550407;193
1998;SP;3550506;45
1998;SP;3550605;506
1998;SP;3550704;326
1998;SP;3550803;73
1998;SP;3550902;110
1998;SP;3551009;2064
1998;SP;3551108;48
1998;SP;3551207;21
1998;SP;3551306;17
1998;SP;3551405;46
1998;SP;3551504;176
1998;SP;3551603;198
1998;SP;3551702;516
1998;SP;3551801;93
1998;SP;3551900;79
1998;SP;3552007;29
1998;SP;3552106;228
1998;SP;3552205;3053
1998;SP;3552304;42
1998;SP;3552403;934
1998;SP;3552502;1318
1998;SP;3552551;16
1998;SP;3552601;64
1998;SP;3552700;84
1998;SP;3552809;1093
1998;SP;3552908;21
1998;SP;3553005;55
1998;SP;3553104;38
1998;SP;3553203;37
1998;SP;3553302;134
1998;SP;3553401;152
1998;SP;3553500;48
1998;SP;3553609;93
1998;SP;3553658;13
1998;SP;3553708;355
1998;SP;3553807;142
1998;SP;3553856;37
1998;SP;3553906;35
1998;SP;3553955;52
1998;SP;3554003;674
1998;SP;3554102;1493
1998;SP;3554201;27
1998;SP;3554300;108
1998;SP;3554409;56
1998;SP;3554508;209
1998;SP;3554607;15
1998;SP;3554656;18
1998;SP;3554706;66
1998;SP;3554755;7
1998;SP;3554805;209
1998;SP;3554904;43
1998;SP;3554953;28
1998;SP;3555000;489
1998;SP;3555109;106
1998;SP;3555208;17
1998;SP;3555307;14
1998;SP;3555356;19
1998;SP;3555406;346
1998;SP;3555505;34
1998;SP;3555604;64
1998;SP;3555703;9
1998;SP;3555802;55
1998;SP;3555901;5
1998;SP;3556008;71
1998;SP;3556107;39
1998;SP;3556206;450
1998;SP;3556305;129
1998;SP;3556354;38
1998;SP;3556404;242
1998;SP;3556453;161
1998;SP;3556503;452
1998;SP;3556602;92
1998;SP;3556701;239
1998;SP;3556800;88
1998;SP;3556909;24
1998;SP;3556958;9
1998;SP;3557006;564
1998;SP;3557105;463
1998;SP;3557154;14
1998;SP;3557204;92
1998;SP;3557303;54
1998;SP;3580289;1
1998;SP;3580313;1
1998;SP;3580370;1
1998;SP;3580388;1
1998;SP;3580479;1
1998;SP;3580586;2
1998;AC;1200000;7
1998;AC;1200013;9
1998;AC;1200054;11
1998;AC;1200104;56
1998;AC;1200138;3
1998;AC;1200179;1
1998;AC;1200203;293
1998;AC;1200252;17
1998;AC;1200302;114
1998;AC;1200328;2
1998;AC;1200336;26
1998;AC;1200344;5
1998;AC;1200351;11
1998;AC;1200385;36
1998;AC;1200393;11
1998;AC;1200401;1412
1998;AC;1200427;12
1998;AC;1200435;1
1998;AC;1200450;58
1998;AC;1200500;133
1998;AC;1200609;102
1998;AC;1200708;65
1998;AC;1200807;6
2014;MA;2100055;490
2014;MA;2100105;23
2014;MA;2100154;36
2014;MA;2100204;78
2014;MA;2100303;109
2014;MA;2100402;30
2014;MA;2100436;126
2014;MA;2100477;134
2014;MA;2100501;41
2014;MA;2100550;21
2014;MA;2100600;170
2014;MA;2100709;86
2014;MA;2100808;62
2014;MA;2100832;64
2014;MA;2100873;32
2014;MA;2100907;162
2014;MA;2100956;126
2014;MA;2101004;136
2014;MA;2101103;57
2014;MA;2101202;636
2014;MA;2101251;76
2014;MA;2101301;75
2014;MA;2101350;21
2014;MA;2101400;457
2014;MA;2101509;93
2014;MA;2101608;450
2014;MA;2101707;203
2014;MA;2101731;21
2014;MA;2101772;72
2014;MA;2101806;20
2014;MA;2101905;60
2014;MA;2101939;20
2014;MA;2101970;25
2014;MA;2102002;138
2014;MA;2102036;104
2014;MA;2102077;52
2014;MA;2102101;135
2014;MA;2102150;23
2014;MA;2102200;119
2014;MA;2102309;112
2014;MA;2102325;294
2014;MA;2102358;50
2014;MA;2102374;23
2014;MA;2102408;37
2014;MA;2102507;83
2014;MA;2102556;56
2014;MA;2102606;45
2014;MA;2102705;82
2014;MA;2102754;42
2014;MA;2102804;169
2014;MA;2102903;90
2014;MA;2103000;904
2014;MA;2103109;38
2014;MA;2103125;22
2014;MA;2103158;30
2014;MA;2103174;37
2014;MA;2103208;400
2014;MA;2103257;65
2014;MA;2103307;625
2014;MA;2103406;245
2014;MA;2103505;177
2014;MA;2103554;49
2014;MA;2103604;336
2014;MA;2103703;174
2014;MA;2103752;69
2014;MA;2103802;115
2014;MA;2103901;43
2014;MA;2104008;95
2014;MA;2104057;168
2014;MA;2104073;41
2014;MA;2104081;31
2014;MA;2104099;58
2014;MA;2104107;61
2014;MA;2104206;89
2014;MA;2104305;26
2014;MA;2104404;69
2014;MA;2104503;60
2014;MA;2104552;86
2014;MA;2104602;62
2014;MA;2104628;29
2014;MA;2104651;35
2014;MA;2104677;119
2014;MA;2104701;31
2014;MA;2104800;336
2014;MA;2104909;59
2014;MA;2105005;117
2014;MA;2105104;74
2014;MA;2105153;56
2014;MA;2105203;52
2014;MA;2105302;1497
2014;MA;2105351;37
2014;MA;2105401;292
2014;MA;2105427;116
2014;MA;2105450;36
2014;MA;2105476;63
2014;MA;2105500;137
2014;MA;2105609;73
2014;MA;2105658;37
2014;MA;2105708;244
2014;MA;2105807;39
2014;MA;2105906;52
2014;MA;2105922;45
2014;MA;2105948;38
2014;MA;2105963;29
2014;MA;2105989;27
2014;MA;2106003;73
2014;MA;2106102;30
2014;MA;2106201;21
2014;MA;2106300;72
2014;MA;2106326;85
2014;MA;2106359;17
2014;MA;2106375;42
2014;MA;2106409;49
2014;MA;2106508;91
2014;MA;2106607;110
2014;MA;2106631;35
2014;MA;2106672;19
2014;MA;2106706;62
2014;MA;2106755;103
2014;MA;2106805;56
2014;MA;2106904;155
2014;MA;2107001;50
2014;MA;2107100;56
2014;MA;2107209;49
2014;MA;2107258;23
2014;MA;2107308;21
2014;MA;2107357;75
2014;MA;2107407;79
2014;MA;2107456;50
2014;MA;2107506;425
2014;MA;2107605;50
2014;MA;2107704;99
2014;MA;2107803;140
2014;MA;2107902;80
2014;MA;2108009;90
2014;MA;2108058;72
2014;MA;2108108;96
2014;MA;2108207;257
2014;MA;2108256;69
2014;MA;2108306;188
2014;MA;2108405;57
2014;MA;2108454;104
2014;MA;2108504;169
2014;MA;2108603;398
2014;MA;2108702;111
2014;MA;2108801;87
2014;MA;2108900;90
2014;MA;2109007;119
2014;MA;2109056;26
2014;MA;2109106;220
2014;MA;2109205;44
2014;MA;2109239;24
2014;MA;2109270;64
2014;MA;2109304;35
2014;MA;2109403;42
2014;MA;2109452;129
2014;MA;2109502;118
2014;MA;2109551;35
2014;MA;2109601;211
2014;MA;2109700;21
2014;MA;2109759;16
2014;MA;2109809;142
2014;MA;2109908;460
2014;MA;2110005;312
2014;MA;2110039;93
2014;MA;2110104;107
2014;MA;2110203;158
2014;MA;2110237;28
2014;MA;2110278;24
2014;MA;2110302;66
2014;MA;2110401;85
2014;MA;2110500;200
2014;MA;2110609;101
2014;MA;2110658;36
2014;MA;2110708;149
2014;MA;2110807;18
2014;MA;2110856;37
2014;MA;2110906;35
2014;MA;2111003;95
2014;MA;2111029;45
2014;MA;2111052;38
2014;MA;2111078;80
2014;MA;2111102;152
2014;MA;2111201;858
2014;MA;2111250;47
2014;MA;2111300;5945
2014;MA;2111409;92
2014;MA;2111508;222
2014;MA;2111532;54
2014;MA;2111573;18
2014;MA;2111607;89
2014;MA;2111631;16
2014;MA;2111672;20
2014;MA;2111706;83
2014;MA;2111722;28
2014;MA;2111748;36
2014;MA;2111763;110
2014;MA;2111789;35
2014;MA;2111805;79
2014;MA;2111904;44
2014;MA;2111953;18
2014;MA;2112001;39
2014;MA;2112100;144
2014;MA;2112209;900
2014;MA;2112233;95
2014;MA;2112274;32
2014;MA;2112308;169
2014;MA;2112407;119
2014;MA;2112456;73
2014;MA;2112506;221
2014;MA;2112605;64
2014;MA;2112704;200
2014;MA;2112803;257
2014;MA;2112852;44
2014;MA;2112902;193
2014;MA;2113009;157
2014;MA;2114007;266
2000;RJ;3300000;2436
2000;RJ;3300100;572
2000;RJ;3300159;53
2000;RJ;3300209;563
2000;RJ;3300225;58
2000;RJ;3300233;111
2000;RJ;3300258;158
2000;RJ;3300308;716
2000;RJ;3300407;1104
2000;RJ;3300456;3154
2000;RJ;3300506;163
2000;RJ;3300605;304
2000;RJ;3300704;816
2000;RJ;3300803;303
2000;RJ;3300902;112
2000;RJ;3300936;74
2000;RJ;3300951;35
2000;RJ;3301009;3091
2000;RJ;3301108;142
2000;RJ;3301157;106
2000;RJ;3301207;107
2000;RJ;3301306;132
2000;RJ;3301405;119
2000;RJ;3301504;123
2000;RJ;3301603;66
2000;RJ;3301702;5259
2000;RJ;3301801;97
2000;RJ;3301850;232
2000;RJ;3301876;106
2000;RJ;3301900;1360
2000;RJ;3302007;607
2000;RJ;3302056;104
2000;RJ;3302106;202
2000;RJ;3302205;646
2000;RJ;3302254;163
2000;RJ;3302270;601
2000;RJ;3302304;55
2000;RJ;3302403;690
2000;RJ;3302452;41
2000;RJ;3302502;1328
2000;RJ;3302601;198
2000;RJ;3302700;541
2000;RJ;3302809;146
2000;RJ;3302908;184
2000;RJ;3303005;211
2000;RJ;3303104;107
2000;RJ;3303203;1289
2000;RJ;3303302;3884
2000;RJ;3303401;1224
2000;RJ;3303500;6364
2000;RJ;3303609;329
2000;RJ;3303708;273
2000;RJ;3303807;132
2000;RJ;3303856;165
2000;RJ;3303906;2321
2000;RJ;3303955;95
2000;RJ;3304003;186
2000;RJ;3304102;136
2000;RJ;3304110;88
2000;RJ;3304128;55
2000;RJ;3304144;946
2000;RJ;3304151;104
2000;RJ;3304201;631
2000;RJ;3304300;364
2000;RJ;3304409;108
2000;RJ;3304508;58
2000;RJ;3304524;177
2000;RJ;3304557;48558
2000;RJ;3304607;87
2000;RJ;3304706;289
2000;RJ;3304755;231
2000;RJ;3304805;308
2000;RJ;3304904;5865
2000;RJ;3305000;171
2000;RJ;3305109;3316
2000;RJ;3305133;42
2000;RJ;3305158;117
2000;RJ;3305208;353
2000;RJ;3305307;57
2000;RJ;3305406;78
2000;RJ;3305505;382
2000;RJ;3305554;342
2000;RJ;3305604;125
2000;RJ;3305703;87
2000;RJ;3305752;164
2000;RJ;3305802;1052
2000;RJ;3305901;82
2000;RJ;3306008;527
2000;RJ;3306107;515
2000;RJ;3306156;65
2000;RJ;3306206;301
2000;RJ;3306305;1657
2003;MG;3100000;78
2003;MG;3100104;42
2003;MG;3100203;144
2003;MG;3100302;82
2003;MG;3100401;32
2003;MG;3100500;64
2003;MG;3100609;80
2003;MG;3100708;17
2003;MG;3100807;21
2003;MG;3100906;109
2003;MG;3101003;52
2003;MG;3101102;161
2003;MG;3101201;48
2003;MG;3101300;18
2003;MG;3101409;7
2003;MG;3101508;286
2003;MG;3101607;477
2003;MG;3101631;35
2003;MG;3101706;194
2003;MG;3101805;24
2003;MG;3101904;104
2003;MG;3102001;86
2003;MG;3102050;22
2003;MG;3102100;108
2003;MG;3102209;27
2003;MG;3102308;103
2003;MG;3102407;27
2003;MG;3102506;32
2003;MG;3102605;232
2003;MG;3102704;41
2003;MG;3102803;100
2003;MG;3102852;7
2003;MG;3102902;72
2003;MG;3103009;67
2003;MG;3103108;7
2003;MG;3103207;7
2003;MG;3103306;17
2003;MG;3103405;202
2003;MG;3103504;611
2003;MG;3103603;16
2003;MG;3103702;35
2003;MG;3103751;34
2003;MG;3103801;17
2003;MG;3103900;41
2003;MG;3104007;547
2003;MG;3104106;56
2003;MG;3104205;185
2003;MG;3104304;95
2003;MG;3104403;21
2003;MG;3104452;26
2003;MG;3104502;61
2003;MG;3104601;81
2003;MG;3104700;58
2003;MG;3104809;18
2003;MG;3104908;115
2003;MG;3105004;38
2003;MG;3105103;198
2003;MG;3105202;25
2003;MG;3105301;37
2003;MG;3105400;116
2003;MG;3105509;39
2003;MG;3105608;899
2003;MG;3105707;41
2003;MG;3105905;133
2003;MG;3106002;46
2003;MG;3106101;6
2003;MG;3106200;13537
2003;MG;3106309;111
2003;MG;3106408;34
2003;MG;3106507;62
2003;MG;3106606;17
2003;MG;3106655;13
2003;MG;3106705;1674
2003;MG;3106804;30
2003;MG;3106903;127
2003;MG;3107000;9
2003;MG;3107109;234
2003;MG;3107208;11
2003;MG;3107307;226
2003;MG;3107406;237
2003;MG;3107505;34
2003;MG;3107604;18
2003;MG;3107703;33
2003;MG;3107802;105
